info_state,Allocation 0 A,Allocation 1 A,Bid (0 A),Bid (1 A),Bid (2 A),Price A,Utility 0,Utility 1,budget,my_bids,player,prob,round,terminal,total_demand,value
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 34.5227,,,,"MarginalValues:47, 10.5 Budget: 200",1,7.62939453125e-12,14,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 37.975,,,,"MarginalValues:101, 51 Budget: 200",0,3.814697265625e-12,15,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 37.975,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.814697265625e-12,15,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 41.7725,,,,"MarginalValues:101, 51 Budget: 200",0,1.9073486328125e-12,16,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 41.7725,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.9073486328125e-12,16,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 45.9497,,,,"MarginalValues:101, 51 Budget: 200",0,9.5367431640625e-13,17,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,1.0,,, 45.9497,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.5367431640625e-13,17,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3
",,,,0.5,0.5, 14.641,,,,"MarginalValues:101, 51 Budget: 200",0,3.90625e-09,5,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1
Processed:
2 | 2 | 2 | 1
Aggregates:
4 | 4 | 4 | 3
",,,,1.0,, 14.641,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.90625e-09,5,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3
",,,,0.5,0.5, 16.1051,,,,"MarginalValues:101, 51 Budget: 200",0,1.953125e-09,6,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3
",,,,1.0,, 16.1051,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.953125e-09,6,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3
",,,,0.5,0.5, 17.7156,,,,"MarginalValues:101, 51 Budget: 200",0,9.765625e-10,7,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3
",,,,1.0,, 17.7156,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.765625e-10,7,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 19.4872,,,,"MarginalValues:101, 51 Budget: 200",0,4.8828125e-10,8,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3
",,,,1.0,, 19.4872,,,,"MarginalValues:47, 10.5 Budget: 200",1,4.8828125e-10,8,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 21.4359,,,,"MarginalValues:101, 51 Budget: 200",0,2.44140625e-10,9,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 21.4359,,,,"MarginalValues:47, 10.5 Budget: 200",1,2.44140625e-10,9,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 23.5795,,,,"MarginalValues:101, 51 Budget: 200",0,1.220703125e-10,10,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 23.5795,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.220703125e-10,10,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 25.9374,,,,"MarginalValues:101, 51 Budget: 200",0,6.103515625e-11,11,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 25.9374,,,,"MarginalValues:47, 10.5 Budget: 200",1,6.103515625e-11,11,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 28.5312,,,,"MarginalValues:101, 51 Budget: 200",0,3.0517578125e-11,12,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 28.5312,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.0517578125e-11,12,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 31.3843,,,,"MarginalValues:101, 51 Budget: 200",0,1.52587890625e-11,13,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 31.3843,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.52587890625e-11,13,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 34.5227,,,,"MarginalValues:101, 51 Budget: 200",0,7.62939453125e-12,14,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 34.5227,,,,"MarginalValues:47, 10.5 Budget: 200",1,7.62939453125e-12,14,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 37.975,,,,"MarginalValues:101, 51 Budget: 200",0,3.814697265625e-12,15,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 37.975,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.814697265625e-12,15,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 41.7725,,,,"MarginalValues:101, 51 Budget: 200",0,1.9073486328125e-12,16,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 41.7725,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.9073486328125e-12,16,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 45.9497,,,,"MarginalValues:101, 51 Budget: 200",0,9.5367431640625e-13,17,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,1.0,,, 45.9497,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.5367431640625e-13,17,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4
",,,,0.5,0.5, 14.641,,,,"MarginalValues:101, 51 Budget: 200",0,3.90625e-09,5,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4
",,,,0.5,0.5, 14.641,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.90625e-09,5,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1
Processed:
2 | 2 | 2 | 2 | 1
Aggregates:
4 | 4 | 4 | 4 | 3
",,,,1.0,, 16.1051,,,,"MarginalValues:101, 51 Budget: 200",0,9.765625e-10,6,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3
",,,,0.5,0.5, 16.1051,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.765625e-10,6,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3
",,,,1.0,, 17.7156,,,,"MarginalValues:101, 51 Budget: 200",0,4.8828125e-10,7,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3
",,,,0.5,0.5, 17.7156,,,,"MarginalValues:47, 10.5 Budget: 200",1,4.8828125e-10,7,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3
",,,,1.0,, 19.4872,,,,"MarginalValues:101, 51 Budget: 200",0,2.44140625e-10,8,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3
",,,,0.5,0.5, 19.4872,,,,"MarginalValues:47, 10.5 Budget: 200",1,2.44140625e-10,8,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3
",,,,1.0,, 21.4359,,,,"MarginalValues:101, 51 Budget: 200",0,1.220703125e-10,9,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 21.4359,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.220703125e-10,9,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 23.5795,,,,"MarginalValues:101, 51 Budget: 200",0,6.103515625e-11,10,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 23.5795,,,,"MarginalValues:47, 10.5 Budget: 200",1,6.103515625e-11,10,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 25.9374,,,,"MarginalValues:101, 51 Budget: 200",0,3.0517578125e-11,11,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 25.9374,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.0517578125e-11,11,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 28.5312,,,,"MarginalValues:101, 51 Budget: 200",0,1.52587890625e-11,12,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 28.5312,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.52587890625e-11,12,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 31.3843,,,,"MarginalValues:101, 51 Budget: 200",0,7.62939453125e-12,13,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 31.3843,,,,"MarginalValues:47, 10.5 Budget: 200",1,7.62939453125e-12,13,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 34.5227,,,,"MarginalValues:101, 51 Budget: 200",0,3.814697265625e-12,14,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 34.5227,,,,"MarginalValues:47, 10.5 Budget: 200",1,3.814697265625e-12,14,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 37.975,,,,"MarginalValues:101, 51 Budget: 200",0,1.9073486328125e-12,15,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 37.975,,,,"MarginalValues:47, 10.5 Budget: 200",1,1.9073486328125e-12,15,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 41.7725,,,,"MarginalValues:101, 51 Budget: 200",0,9.5367431640625e-13,16,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,0.5,0.5, 41.7725,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.5367431640625e-13,16,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Processed:
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,,1.0,, 45.9497,,,,"MarginalValues:101, 51 Budget: 200",0,4.76837158203125e-13,17,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3
",,,1.0,,, 45.9497,,,,"MarginalValues:47, 10.5 Budget: 200",1,4.76837158203125e-13,17,False,Submitted:,
"Player 0
MarginalValues:101, 51 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 2
Processed:
2 | 2 | 2 | 2 | 2
Aggregates:
4 | 4 | 4 | 4 | 3
",,,,0.5,0.5, 16.1051,,,,"MarginalValues:101, 51 Budget: 200",0,9.765625e-10,6,False,Submitted:,
"Player 1
MarginalValues:47, 10.5 Budget: 200
Submitted:
2 | 2 | 2 | 2 | 1
Processed:
2 | 2 | 2 | 2 | 1
Aggregates:
4 | 4 | 4 | 4 | 3
",,,,1.0,, 16.1051,,,,"MarginalValues:47, 10.5 Budget: 200",1,9.765625e-10,6,False,Submitted:,
